candidate_id,mechanism,exec_tf,pair,variant,trades,gross_expectancy,fee_drag,slippage_drag,funding_drag,net_expectancy,gross_total_R,net_total_R,win_rate,wins,losses,longs,shorts,median_net_R,avg_stop_pct,median_stop_pct,median_stop_bps,cost_per_R,pct_target,pct_stop,unresolved_at_boundary,effective_n,profit_factor,max_dd_R,t_gross,t_net,net_ci_low,net_ci_high,ca_net,cb_net,cb_seed_sd,ca_trades,cb_trades,cb_median_stop_pct,excess_vs_ca,excess_vs_cb,setups_detected,rejected_warmup,rejected_stop_invalid,rejected_no_entry_bar,rejected_outside_split,eligible_setups,skipped_stop,skipped_size,rejected_position_open,trades_entered,reconciled
M1|15m|50/200,M1,15,50/200,{},392,0.14030612244897958,-0.09041261468504615,-0.03064834396103259,0.002316598470131077,0.02156176227303194,55.0,8.45221081102852,0.37755102040816324,148.0,244.0,198.0,194.0,-1.043933251729782,2.2408000819059652,2.1158709968289036,211.58709968289037,0.11874436017594765,38.01020408163265,61.98979591836735,0.0,313.6,1.031,23.49,1.784,0.259,-0.1193,0.165,-0.6638636088101645,-0.2556308120274262,0.3543609606910567,2677,1508,2.1696522503566817,0.6854253710831965,0.2771925743004581,1397,0,0,0,549,848,90,0,366,392,True
M2|15m|50/200|s0.00,M2,15,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",393,0.1450381679389313,-0.09219823705402805,-0.03125363967933154,0.0022996160392366096,0.023885907244808335,57.0,9.387161547209676,0.3791348600508906,149.0,244.0,199.0,194.0,-1.0436722318867637,2.222367239948784,2.1022800051235953,210.22800051235953,0.12115226069412297,38.16793893129771,61.832061068702295,0.0,315.6,1.035,21.96,1.822,0.295,-0.1237,0.1648,-0.6651674401909229,-0.2919354584828814,0.3888642347168366,2667,1511,2.176268620174812,0.6890533474357312,0.3158213657276897,1360,0,0,0,532,828,90,0,345,393,True
M2|15m|50/200|s0.25,M2,15,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",3,0.0,-0.03773279064894974,-0.012790776491169406,0.05819665358194729,0.007673086441828107,0.0,0.02301925932548432,0.3333333333333333,1.0,2.0,3.0,0.0,-0.7245018531273131,3.4633336663897905,3.813157016876085,381.3157016876085,-0.0076730864418281435,33.33333333333333,66.66666666666666,0.0,3.0,1.013,1.78,,,,,-1.4509103012300772,-0.40525265173618596,0.7171153181312864,30,14,3.8226456108944444,1.4585833876719054,0.4129257381780141,11,0,0,0,2,9,6,0,0,3,True
M2|15m|50/200|s0.50,M2,15,50/200,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,True
M3|15m|50/200|v1.2,M3,15,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",122,0.1557377049180328,-0.07537797729075198,-0.025551856708729483,0.005247310302716476,0.06005518122126775,19.0,7.3267321089946655,0.38524590163934425,47.0,75.0,50.0,72.0,-1.041533957100882,2.2658913630912756,2.1432170141726186,214.32170141726186,0.09568252369676498,38.52459016393443,61.47540983606557,0.0,111.9,1.089,13.08,1.342,0.521,-0.1465,0.26,-0.5278905014899293,-0.1848282260627751,0.18333651559534556,671,549,2.1981291826941285,0.5879456827111971,0.24488340728404284,258,0,0,0,103,155,13,0,20,122,True
M3|15m|50/200|v1.5,M3,15,50/200,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",29,0.4482758620689655,-0.05752570759373891,-0.019500239862284375,-0.006119203787167487,0.3651307108257747,13.0,10.588790613947467,0.4827586206896552,14.0,15.0,13.0,16.0,-0.9888168499564952,2.5026964925271153,2.482778700511517,248.2778700511517,0.08314515124319076,48.275862068965516,51.724137931034484,0.0,25.8,1.653,5.76,1.844,1.461,-0.087,0.7875,-0.28991062008688545,-0.16652901665092532,0.3546234667536686,166,140,2.4799276708236286,0.6550413309126601,0.5316597274767,56,0,0,0,18,38,6,0,3,29,True
M4|15m|50/200|d0.25,M4,15,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",74,0.33783783783783783,-0.4134555166238818,-0.1401544124148752,-0.002349232992123242,-0.2181213241930424,25.0,-16.140977990285137,0.43243243243243246,32.0,42.0,40.0,34.0,-1.1326956712110599,0.5271463573229102,0.3732127400759282,37.32127400759282,0.5559591620308801,44.5945945945946,55.4054054054054,0.0,70.6,0.744,17.48,3.003,-2.081,-0.4069,-0.0001,-0.2401924352010401,-1.5780916992140108,1.7677691991240807,361,363,0.3976326080579712,0.022071111007997718,1.3599703750209684,124,0,0,0,47,77,0,0,3,74,True
M4|15m|50/200|d0.5,M4,15,50/200,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",125,0.104,-0.4360821539875925,-0.1478244589788449,-0.0006105991119999492,-0.4805172120784374,13.0,-60.064651509804676,0.36,45.0,80.0,65.0,60.0,-1.2532253846153842,0.533893395862719,0.36529374308790813,36.529374308790814,0.5845172120784373,36.8,63.2,0.0,113.3,0.527,61.22,0.995,-3.914,-0.6995,-0.2536,-0.287958389669318,-0.6567386801008503,0.28743283137130005,589,610,0.3705489575362425,-0.19255882240911937,0.17622146802241295,208,0,0,0,79,129,0,0,4,125,True
M5|15m|50/200,M5,15,50/200,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 240, ""regime_tf_name"": ""4h""}",252,-0.05952380952380952,-0.09676513956938525,-0.032801742226910256,-0.0020814145764363537,-0.19117210589654138,-15.0,-48.17537068592843,0.3134920634920635,79.0,173.0,116.0,136.0,-1.0605340934858356,1.897043222921506,1.6587307004719374,165.87307004719372,0.13164829637273187,31.349206349206348,68.65079365079364,0.0,227.2,0.753,48.63,-0.64,-2.113,-0.3563,-0.0216,-1.1009057798925312,-0.1267373953629234,0.1533326282353913,1437,1079,1.6650776812450485,0.9097336739959898,-0.06443471053361799,564,0,0,0,226,338,28,0,58,252,True
M1|1h|5/20,M1,60,5/20,{},549,-0.04918032786885247,-0.05425821806882027,-0.018392616294515347,0.0009462703356940446,-0.12088489189649403,-27.000000000000007,-66.36580565117522,0.31693989071038253,174.0,375.0,292.0,257.0,-1.043944266096807,2.6552813669550437,2.5817139305032506,258.17139305032504,0.07170456402764158,31.693989071038253,68.30601092896174,0.0,380.9,0.835,76.84,-0.73,-1.711,-0.2336,-0.004,-0.7016625946264036,-0.03708626026409131,0.1187013335927807,3891,1726,2.65849684773603,0.5807777027299096,-0.08379863163240273,3470,2,0,0,1370,2098,81,0,1468,549,True
M2|1h|5/20|s0.00,M2,60,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",482,0.11410788381742736,-0.0579008270535351,-0.01962739900119834,-0.000269983096626521,0.03630967466606742,54.999999999999986,17.501263189044494,0.37136929460580914,179.0,303.0,263.0,219.0,-1.041968589462687,2.551065200255368,2.502130740034341,250.21307400343412,0.07779820915135997,37.136929460580916,62.863070539419084,0.0,365.0,1.054,37.8,1.774,0.535,-0.0714,0.1586,-1.0039336881722587,-0.04844094477140527,0.08261221352764594,3083,1549,2.5503101239009824,1.040243362838326,0.0847506194374727,1913,1,0,0,753,1159,56,0,621,482,True
M2|1h|5/20|s0.25,M2,60,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",6,0.0,-0.035079966033126825,-0.011891513909534517,0.045925078478915,-0.0010464014637463492,0.0,-0.006278408782478095,0.3333333333333333,2.0,4.0,4.0,2.0,-0.94036924218875,3.3687075481112103,3.1758243566264306,317.58243566264304,0.00104640146374634,33.33333333333333,66.66666666666666,0.0,5.0,0.998,1.04,,,,,-0.417677933499912,-0.46065976296670313,0.5553291957117114,36,30,3.6782851047926695,0.41663153203616565,0.4596133615029568,19,0,0,0,10,9,3,0,0,6,True
M2|1h|5/20|s0.50,M2,60,5/20,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,0,0,0,0,0,0,0,0,0,True
M3|1h|5/20|v1.2,M3,60,5/20,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",110,0.2818181818181818,-0.04498738830894434,-0.015249962138625199,-0.006437619165675387,0.21514321220493687,31.0,23.665753342543056,0.42727272727272725,47.0,63.0,52.0,58.0,-1.0255253888906006,3.0938551528998337,3.0141310700864685,301.4131070086469,0.06667496961324491,42.72727272727273,57.27272727272727,0.0,99.5,1.353,15.82,1.659,1.241,-0.1115,0.5227,-0.33727397175060064,0.015341130046927031,0.07809008837064155,668,456,3.291928925527754,0.5524171839555375,0.19980208215800985,310,0,0,0,136,174,25,0,39,110,True
M3|1h|5/20|v1.5,M3,60,5/20,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",8,-0.25,-0.039396803018821286,-0.013354848480956368,0.0035127904763218175,-0.29923886102345587,-2.0,-2.393910888187647,0.25,2.0,6.0,3.0,5.0,-1.041121079069969,3.184189220964496,3.250350400646323,325.03504006463226,0.04923886102345584,25.0,75.0,0.0,7.0,0.622,6.33,,,,,-0.4523797898640419,-0.5321704331831096,0.5338803791768625,60,40,3.6226810460603707,0.15314092884058605,0.23293157215965377,42,0,0,0,25,17,9,0,0,8,True
M4|1h|5/20|d0.25,M4,60,5/20,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",563,0.028419182948490232,-0.07601323826677657,-0.025767199412466635,-0.0013256794914003073,-0.07468693422215328,16.0,-42.0487439670723,0.3428063943161634,193.0,370.0,283.0,280.0,-1.055342609199795,2.138243538883749,1.921277489844517,192.1277489844517,0.10310611717064351,34.280639431616336,65.71936056838365,0.0,474.4,0.897,52.79,0.465,-1.217,-0.1846,0.0368,-0.12622409077900515,-0.10849003371618063,0.04226168294876099,3151,1882,1.9996954778460179,0.05153715655685187,0.03380309949402735,1787,1,0,0,728,1058,54,0,441,563,True
M4|1h|5/20|d0.5,M4,60,5/20,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",602,0.05149501661129568,-0.06510753472450347,-0.022070350754068973,0.0009757853631394703,-0.034707083504137294,30.999999999999996,-20.89366426949065,0.3504983388704319,211.0,391.0,283.0,319.0,-1.047814758290538,2.3661623543327037,2.1893560721681076,218.93560721681075,0.08620210011543296,35.04983388704319,64.95016611295681,0.0,453.1,0.951,52.83,0.781,-0.531,-0.1415,0.0763,-0.13668043136546476,-0.08280552783864745,0.11743211558086253,3754,1925,2.3273994938714373,0.10197334786132747,0.04809844433451015,2492,1,0,0,995,1496,87,0,807,602,True
M5|1h|5/20,M5,60,5/20,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",432,0.02777777777777777,-0.059420907136981706,-0.02014268038541753,-0.011071488210059622,-0.06285729795468108,11.999999999999996,-27.154352716422228,0.3425925925925926,148.0,284.0,196.0,236.0,-1.0562588032177096,2.4484892695335643,2.328157648008098,232.8157648008098,0.09063507573245887,34.25925925925926,65.74074074074075,0.0,304.5,0.912,38.66,0.366,-0.791,-0.1997,0.0668,-0.5485308231390866,-0.0896180198350083,0.10200645442938598,2581,1503,2.402774336115426,0.48567352518440554,0.02676072188032723,1589,0,0,0,684,905,42,0,431,432,True
M1|1h|9/21,M1,60,9/21,{},545,-0.014678899082568813,-0.05776260358703286,-0.019580543588824703,0.002117420006718706,-0.08990462625170767,-8.000000000000004,-48.99802130718068,0.3284403669724771,179.0,366.0,277.0,268.0,-1.044384328217206,2.516576314735131,2.4456598747414118,244.56598747414117,0.07522572716913886,32.84403669724771,67.1559633027523,0.0,415.9,0.876,94.77,-0.209,-1.213,-0.2236,0.029,-0.575458981925237,-0.05300245045623401,0.05966541836337018,3899,1704,2.4558714960066332,0.48555435567352934,-0.03690217579547366,2500,4,0,1,951,1544,69,0,930,545,True
M2|1h|9/21|s0.00,M2,60,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",525,0.028571428571428564,-0.05825911562473375,-0.019748852754147037,0.0014934072518485247,-0.0479431325556037,14.999999999999996,-25.170144591691944,0.34285714285714286,180.0,345.0,283.0,242.0,-1.044064462758189,2.489938306153944,2.4131067721612656,241.31067721612655,0.07651456112703225,34.285714285714285,65.71428571428571,0.0,386.1,0.932,70.43,0.403,-0.653,-0.1675,0.0771,-0.5901553352075423,0.0029186353298490146,0.07102496212814804,3635,1714,2.442101113629637,0.5422122026519386,-0.05086176788545271,2066,2,0,1,800,1263,63,0,675,525,True
M2|1h|9/21|s0.25,M2,60,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",173,0.023121387283236993,-0.059332894335637446,-0.020112845537504215,0.002238971010923416,-0.0540853815789812,4.0,-9.356771013163748,0.34104046242774566,59.0,114.0,97.0,76.0,-1.0414538387656058,2.4896827217751247,2.382411096990549,238.24110969905493,0.07720676886221825,34.104046242774565,65.89595375722543,0.0,145.9,0.924,39.72,0.166,-0.415,-0.2632,0.2065,-1.0359697401574965,0.04482266299811233,0.1053891130721206,954,724,2.4205220787218247,0.9818843585785153,-0.09890804457709353,363,0,0,0,143,220,20,0,27,173,True
M2|1h|9/21|s0.50,M2,60,9/21,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",1,-1.0,-0.026143225419664275,-0.008862110311750602,-0.0021818661755395687,-1.0371872019069543,-1.0,-1.0371872019069543,0.0,0.0,1.0,1.0,0.0,-1.0371872019069543,4.413982905078197,4.413982905078197,441.39829050781975,0.037187201906954445,0.0,100.0,0.0,1.0,0.0,0.0,,,,,-0.4894070096101343,-1.0958699189689312,0.2853094171583655,6,5,4.558054179737605,-0.5477801922968201,0.05868271706197681,9,0,0,0,7,2,1,0,0,1,True
M3|1h|9/21|v1.2,M3,60,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",89,0.011235955056179775,-0.04690549303935348,-0.01590016713198423,-0.0029432224633874045,-0.05451292757854531,1.0,-4.851650554490533,0.33707865168539325,30.0,59.0,41.0,48.0,-1.0376765214761041,3.036051139852086,2.9618973561430777,296.1897356143078,0.06574888263472511,33.70786516853933,66.29213483146067,0.0,74.6,0.923,24.47,0.066,-0.322,-0.3548,0.251,-0.5077203711666213,-0.07053609848305789,0.22751357415342022,525,389,2.987506540477524,0.45320744358807596,0.01602317090451258,236,0,0,0,98,138,19,0,30,89,True
M3|1h|9/21|v1.5,M3,60,9/21,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",10,-0.1,-0.037015894704641505,-0.01254776091682763,0.030536799140566263,-0.1190268564809029,-1.0,-1.190268564809029,0.3,3.0,7.0,5.0,5.0,-1.0311481817008437,3.3254097182557714,2.9841828377667174,298.4182837766718,0.01902685648090288,30.0,70.0,0.0,9.0,0.833,4.21,,,,,-0.7283476389929124,-0.138202392931969,0.08399303631758213,69,49,3.2433662965908145,0.6093207825120095,0.019175536451066108,35,0,0,0,17,18,8,0,0,10,True
M4|1h|9/21|d0.25,M4,60,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",393,-0.03816793893129772,-0.09463074836621531,-0.03207821978515772,-0.0003182661391117404,-0.16519517322178248,-15.000000000000004,-64.92170307616051,0.32061068702290074,126.0,267.0,216.0,177.0,-1.0701146511627906,1.757866440665583,1.5505502229477302,155.055022294773,0.12702723429048476,32.06106870229007,67.93893129770993,0.0,331.2,0.784,64.53,-0.519,-2.26,-0.2949,-0.035,-0.040720382566287704,-0.14000704956415064,0.13461582928435764,1965,1530,1.59028480555154,-0.12447479065549477,-0.025188123657631845,908,0,0,0,361,547,16,0,138,393,True
M4|1h|9/21|d0.5,M4,60,9/21,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",539,0.07421150278293133,-0.08786810004592274,-0.02978579662573653,-0.0009726890697014584,-0.044415082958429386,39.999999999999986,-23.93972971459344,0.3580705009276438,193.0,346.0,278.0,261.0,-1.057601111111111,1.9613855787075987,1.7472831877263981,174.72831877263982,0.11862658574136072,35.80705009276438,64.19294990723562,0.0,415.4,0.938,32.76,1.197,-0.709,-0.1473,0.0597,-0.07491077719542513,-0.09268243033342428,0.04525855029215384,2911,1946,1.7786798793626541,0.030495694236995746,0.0482673473749949,1505,0,0,0,592,913,33,0,341,539,True
M5|1h|9/21,M5,60,9/21,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",390,0.04615384615384614,-0.06264893990803608,-0.021236928782385114,-0.011539994210671728,-0.04927201674724677,17.999999999999996,-19.216086531426242,0.3487179487179487,136.0,254.0,176.0,214.0,-1.055852499535721,2.326792093620158,2.2623364792666347,226.23364792666345,0.09542586290109292,34.87179487179487,65.12820512820512,0.0,287.7,0.931,37.14,0.544,-0.57,-0.1902,0.0949,-0.6462909235277842,-0.11143775410271803,0.09653839761464726,2329,1404,2.331112082674727,0.5970189067805374,0.062165737355471255,1124,0,0,0,473,651,25,0,236,390,True
M1|1h|12/26,M1,60,12/26,{},489,0.0736196319018405,-0.060280065626920176,-0.020433920551498362,0.002801604114956908,-0.0042927501616211484,36.0,-2.0991548290327415,0.35787321063394684,175.0,314.0,221.0,268.0,-1.041702925659883,2.488223176479393,2.4239341637210448,242.3934163721045,0.07791238206346164,35.787321063394685,64.21267893660531,0.0,374.7,0.994,40.02,0.961,-0.057,-0.1398,0.1175,-0.5075631861211801,-0.05520443036913686,0.06052336248241052,3318,1638,2.4753080214654855,0.503270435959559,0.050911680207515714,1963,0,0,0,757,1206,74,0,643,489,True
M2|1h|12/26|s0.00,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",479,0.09603340292275574,-0.059952534145961106,-0.020322892930834273,0.003484100221593556,0.019242076067553907,46.0,9.216954436358321,0.3653444676409186,175.0,304.0,235.0,244.0,-1.041246789053673,2.4914455373810047,2.4239341637210448,242.3934163721045,0.07679132685520183,36.53444676409186,63.465553235908146,0.0,374.2,1.028,35.2,1.289,0.263,-0.1151,0.1363,-0.5374875858319735,-0.06524059661346956,0.05658446827237418,3181,1533,2.4801222649977714,0.5567296618995274,0.08448267268102347,1718,0,0,0,671,1047,73,0,495,479,True
M2|1h|12/26|s0.25,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",220,0.10454545454545452,-0.05909573024375818,-0.020032450930087518,0.004662591079846875,0.030079864451455728,22.999999999999996,6.617570179320261,0.36818181818181817,81.0,139.0,116.0,104.0,-1.044741226475951,2.5008678818707044,2.4178588364319005,241.78588364319003,0.07446559009399882,36.81818181818181,63.18181818181819,0.0,175.6,1.044,20.58,0.93,0.261,-0.1694,0.2313,-0.5397102841232355,-0.054082585857436916,0.10086877766464684,1315,892,2.4280410061513558,0.5697901485746912,0.08416245030889265,515,0,0,0,200,315,40,0,55,220,True
M2|1h|12/26|s0.50,M2,60,12/26,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",7,0.2857142857142857,-0.050446249170518105,-0.01710042344763326,-0.017218134627702716,0.20094947846843167,2.0,1.4066463492790218,0.42857142857142855,3.0,4.0,4.0,3.0,-1.046146705772967,3.132804226970564,3.583975000510611,358.39750005106106,0.08476480724585408,42.857142857142854,57.14285714285714,0.0,7.0,1.326,2.22,,,,,-0.5828966093256996,-0.06443983867516531,0.31330594205751866,38,32,3.731200902260253,0.7838460877941313,0.265389317143597,20,0,0,0,12,8,1,0,0,7,True
M3|1h|12/26|v1.2,M3,60,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",73,0.1917808219178082,-0.044836708574356315,-0.015198884262493665,0.00132367554457558,0.13306890462553383,14.0,9.71403003766397,0.3972602739726027,29.0,44.0,27.0,46.0,-1.0326646304164344,3.1157662183156694,3.0534351145038165,305.34351145038164,0.05871191729227441,39.726027397260275,60.273972602739725,0.0,58.6,1.207,10.43,1.108,0.777,-0.1549,0.4219,-0.441960623287806,-0.12709395532316167,0.13515066701081843,452,327,3.052824094972613,0.5750295279133398,0.2601628599486955,192,0,0,0,73,119,28,0,18,73,True
M3|1h|12/26|v1.5,M3,60,12/26,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",7,-0.14285714285714285,-0.03400741343824977,-0.011527936758728737,0.031761985466412214,-0.15663050758770916,-1.0,-1.096413553113964,0.2857142857142857,2.0,5.0,4.0,3.0,-1.0376765214761041,3.62332012387339,3.0534351145038165,305.34351145038164,0.013773364730566293,28.57142857142857,71.42857142857143,0.0,7.0,0.782,2.11,,,,,-1.047081288055666,0.19887995470457787,0.6295112239693487,46,35,3.9659674079409313,0.8904507804679568,-0.355510462292287,28,0,0,0,15,13,6,0,0,7,True
M4|1h|12/26|d0.25,M4,60,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",262,-0.10687022900763359,-0.10459283876493045,-0.03545519958133236,0.0004372304213375644,-0.24648103693255882,-28.0,-64.57803167633041,0.29770992366412213,78.0,184.0,134.0,128.0,-1.0820770692760262,1.5820588870690064,1.3353383642817223,133.53383642817224,0.13961080792492522,29.770992366412212,70.22900763358778,0.0,229.7,0.691,64.17,-1.173,-2.726,-0.4097,-0.084,-0.1043466416917032,-0.265106635974647,0.10511251508834092,1245,1134,1.374370181509145,-0.14213439524085564,0.018625599042088187,572,0,0,0,239,333,8,0,63,262,True
M4|1h|12/26|d0.5,M4,60,12/26,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.5}",406,0.06403940886699508,-0.09636474714843254,-0.03266601598251951,-0.0014960420789881174,-0.06648739634294512,26.0,-26.99388291523572,0.35467980295566504,144.0,262.0,209.0,197.0,-1.0632259735856724,1.8234592460850136,1.58566958963905,158.566958963905,0.1305268052099402,35.467980295566505,64.5320197044335,0.0,334.4,0.909,38.62,0.839,-0.881,-0.1996,0.0629,-0.040578434208137046,-0.23059057500393748,0.1271938134098946,2004,1536,1.6422454036099277,-0.025908962134808075,0.16410317866099236,1002,0,0,0,393,609,21,0,182,406,True
M5|1h|12/26,M5,60,12/26,"{""regime_fast"": 20, ""regime_slow"": 50, ""regime_tf"": 1440, ""regime_tf_name"": ""1D""}",329,0.11246200607902736,-0.06364540324399835,-0.021574712964067235,-0.01169992157644516,0.015541968294516602,37.0,5.113307568895962,0.3708206686930091,122.0,207.0,148.0,181.0,-1.054503899723118,2.27962683882343,2.1987514232989125,219.87514232989125,0.09692003778451075,37.08206686930091,62.91793313069909,0.0,261.0,1.023,31.54,1.238,0.173,-0.1418,0.1699,-0.6963420038383134,-0.09957224827267543,0.07504361401197368,1901,1246,2.245920619414595,0.71188397213283,0.11511421656719203,875,0,0,0,374,501,25,0,147,329,True
M1|1h|20/50,M1,60,20/50,{},263,0.03802281368821293,-0.04839163778140736,-0.016403945010646567,-0.0007737064685766822,-0.027546475572417684,10.0,-7.244723075545851,0.34600760456273766,91.0,172.0,135.0,128.0,-1.0409948703926413,2.9195970773925857,2.8695382708397896,286.9538270839789,0.0655692892606306,34.60076045627377,65.39923954372624,0.0,235.5,0.96,40.58,0.367,-0.275,-0.2078,0.1565,-0.349813451604231,-0.0799088725609664,0.10436044957609845,2035,989,2.9128517637833995,0.3222669760318133,0.05236239698854872,1121,0,0,0,443,678,91,0,324,263,True
M2|1h|20/50|s0.00,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.0}",264,0.045454545454545456,-0.04874030620964725,-0.016522137698185505,-0.0007760632756753524,-0.02058396172896265,12.0,-5.434165896446139,0.3484848484848485,92.0,172.0,137.0,127.0,-1.042064972549949,2.892381599435583,2.8435312614835833,284.35312614835834,0.06603850718350812,34.84848484848485,65.15151515151516,0.0,238.7,0.97,39.95,0.421,-0.207,-0.198,0.1669,-0.34533592224607773,-0.0734611521537669,0.09732363065866087,1985,1009,2.85766027208555,0.3247519605171151,0.05287719042480425,1047,0,0,0,415,632,90,0,278,264,True
M2|1h|20/50|s0.25,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.25}",86,0.011627906976744186,-0.038810448007372676,-0.013156084070295823,0.009423372145831697,-0.030915252955092613,1.0,-2.658711754137965,0.3372093023255814,29.0,57.0,41.0,45.0,-1.0337708341136422,3.2972817855542838,3.4097527166190535,340.97527166190537,0.0425431599318368,33.72093023255814,66.27906976744185,0.0,83.8,0.955,21.85,0.071,-0.187,-0.3252,0.2935,-0.23220229310474388,-0.11030937726459829,0.20113711186999597,648,365,3.363926146908889,0.20128704014965126,0.07939412430950568,282,0,0,0,110,172,54,0,32,86,True
M2|1h|20/50|s0.50,M2,60,20/50,"{""atr_period"": 14, ""slope_lookback"": 5, ""slope_threshold"": 0.5}",2,-1.0,-0.02566470812554418,-0.008699901059506502,0.17813774910263483,-0.8562268600824159,-2.0,-1.7124537201648318,0.0,0.0,2.0,0.0,2.0,-0.8562268600824159,4.710729329192758,4.710729329192758,471.0729329192758,-0.14377313991758414,0.0,100.0,0.0,2.0,0.0,0.71,,,,,-0.25447878192409473,0.6997848793400862,1.23457858233028,34,10,2.818974875250651,-0.6017480781583211,-1.5560117394225021,14,0,0,0,4,10,8,0,0,2,True
M3|1h|20/50|v1.2,M3,60,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.2, ""baseline_window"": 20}",49,-0.14285714285714285,-0.04729026882020927,-0.01603059960007094,-0.0035388289584386274,-0.2097168402358617,-7.0,-10.276125171557224,0.2857142857142857,14.0,35.0,24.0,25.0,-1.0437449547196256,3.0462992496638743,2.9149305610296183,291.4930561029619,0.06685969737871884,28.57142857142857,71.42857142857143,0.0,45.1,0.726,19.38,-0.592,-0.89,-0.6383,0.2247,-0.6054535020275252,-0.05917639019751865,0.22859966339206111,308,225,2.9434004490236307,0.39573666179166356,-0.15054045003834304,113,0,0,0,39,74,22,0,3,49,True
M3|1h|20/50|v1.5,M3,60,20/50,"{""atr_period"": 14, ""atr_ratio_threshold"": 1.5, ""baseline_window"": 20}",4,-0.25,-0.03338453876516462,-0.01131679280175072,-0.01474327998165384,-0.3094446115485692,-1.0,-1.237778446194277,0.25,1.0,3.0,3.0,1.0,-1.0536004222914945,3.7943566597139746,3.771165521262808,377.1165521262808,0.059444611548569185,25.0,75.0,0.0,4.0,0.61,2.14,,,,,-0.9093267188202987,-0.2494375922830435,0.02320785603216518,26,20,4.314975103394044,0.5998821072717295,-0.060007019265525735,16,0,0,0,7,9,5,0,0,4,True
M4|1h|20/50|d0.25,M4,60,20/50,"{""arm_expiry_bars"": 10, ""atr_period"": 14, ""pullback_atr"": 0.25}",121,-0.008264462809917356,-0.11274044474395102,-0.03821709991320373,-0.0010145672142610578,-0.16023657468133318,-1.0,-19.388625536441314,0.3305785123966942,40.0,81.0,74.0,47.0,-1.0837006666666666,1.6629402754179987,1.299743086645917,129.97430866459172,0.1519721118714158,33.057851239669425,66.94214876033058,0.0,110.0,0.791,24.44,-0.08,-1.53,-0.3511,0.0392,-0.11078583692717452,-0.21022541738172973,0.15663123632215162,574,562,1.2851897184822465,-0.04945073775415866,0.04998884270039655,215,0,0,0,82,133,5,0,7,121,True
